zid,function_zid,label,analysis_category,has_while,has_for_range,has_recursion,has_int_arithmetic,loc,c_status,c_quality,c_approximations,c_has_precond,its_status,its_quality,its_approximations,its_has_precond,its_modulo_abstracted,aprove_c_result,aprove_c_verdict_corrected,aprove_c_failure_reason,muval_c_result,muval_c_verdict_corrected,muval_c_failure_reason,verymax_result,verymax_verdict_corrected,verymax_failure_reason,koat_result,koat_verdict_corrected,koat_failure_reason,t2_result,t2_verdict_corrected,t2_failure_reason
Z32080,Z32068,"Kleenean as Boolean, Python",NO_LOOP,0,0,0,0,26,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32115,Z17291,"floor division using // operator, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32119,Z32117,"length of hypotenuse using math.hypot(), Python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32188,Z32185,"Malay superlative implementation (teR-), Python",NO_LOOP,0,0,0,0,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32202,Z32201,Should the article be elided before this word?comp,NO_LOOP,0,0,0,0,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32303,Z32302,Z32303,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32336,Z32330,"Latin plural, simple Python implementation",NO_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32342,Z32340,"Latin decline 1st declension noun, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32346,Z32343,"Latin decline 2nd declension noun, Python",NO_LOOP,0,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32350,Z32406,"Malay superlative implementation (paling), Python",NO_LOOP,0,0,0,0,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32361,Z32347,"Latin decline 3rd declension noun, Python",NO_LOOP,0,0,0,1,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32529,Z32527,"remove macrons using maketrans & translate, Python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32954,Z32953,"lowercase first letter, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33212,Z33202,Python complex equality,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33213,Z33201,Python complex addition,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33220,Z33214,return K1.real,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33226,Z33221,Z33221K1.imag,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33231,Z33227,"complex(K1, K2)",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33314,Z33304,"complex128 from magnitude and angle, Python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33318,Z33315,"create HTML td fragment, python",NO_LOOP,0,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33336,Z33335,"zh str from language and str in zh-hant/s, python",NO_LOOP,0,0,0,0,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33341,Z33340,Python: begins with letters triggering Eifel rule,NO_LOOP,0,0,0,0,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33369,Z33366,Z33369,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33375,Z33372,Z33375,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33511,Z33509,"remove tones from pinyin, hardcoding with python",NO_LOOP,0,0,0,0,19,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33513,Z33499,Z33513,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33566,Z28642,Python Extracting alpha value directly,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33692,Z33691,"<h3>+string+</h3>, python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33699,Z33679,"complex conjugate (complex float64), py",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33705,Z33700,Z33705,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33712,Z33708,Z33712,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33751,Z24606,"get element of string-keyed map, py",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33784,Z33780,"rectangular to polar, python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33786,Z33785,"is close, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33789,Z33788,"is close with default tolerances, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33804,Z20430,"same Gregorian dates, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33856,Z27068,"if true f(x) else x, Python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33857,Z22839,"first Object or default, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33863,Z31490,"if either, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33865,Z30075,Return non-empty list,NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33868,Z13036,"apply, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33926,Z24290,Z33926,NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33944,Z33933,"arithmetic mean of Rational numbers, py",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z33992,Z33986,"Prepend Hebrew prefix, Python",NO_LOOP,0,0,0,0,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z34004,Z33610,arg of complex number using cmath.phase in python,NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z34010,Z34009,"single char numbered pinyin to bopomofo, python",NO_LOOP,0,0,0,1,39,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z34045,Z33615,"copysign(1,x) = -1",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z34170,Z13373,"list without last n elements, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11185,Z11184,Convert wikitable into list,PARSE_ERROR,0,0,0,0,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12610,Z12608,"Simplified Chinese classifier, python",PARSE_ERROR,0,0,0,0,183,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13245,Z13148,xorshift64 (python),PARSE_ERROR,0,0,0,0,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13460,Z10559,"invert binary number, Python",PARSE_ERROR,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13484,Z13483,predefined list of ISO 639-1 alpha 2 language codes,PARSE_ERROR,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15989,Z15988,"python: 1 -> singular, 2-5 -> paucal, else plural",PARSE_ERROR,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18358,Z18335,Python implementation V1,PARSE_ERROR,0,0,0,0,64,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18361,Z18360,"Stockfish Internal Evaluation To Winrate, python",PARSE_ERROR,0,0,0,0,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20554,Z20485,Z20554,PARSE_ERROR,0,0,0,0,1,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21130,Z21129,Z21130,PARSE_ERROR,0,0,0,0,19,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22808,Z22807,Z22808,PARSE_ERROR,0,0,0,0,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23915,Z23909,"product of list, python",PARSE_ERROR,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z24058,Z24055,"add rational vectors, py",PARSE_ERROR,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z28742,Z28741,"Add time to Wikidata datetime, python",PARSE_ERROR,0,0,0,0,67,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z29492,Z29491,det. piece module,PARSE_ERROR,0,0,0,0,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z29505,Z29504,murder (python),PARSE_ERROR,0,0,0,0,27,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z29777,Z29776,Line equation in the plane,PARSE_ERROR,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z29966,Z29965,number to base n (py),PARSE_ERROR,0,0,0,0,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z30234,Z30216,Z30234,PARSE_ERROR,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z32486,Z32473,[name] was born [date] in [place]. (python imp.),PARSE_ERROR,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z10121,Z10119,Sandbox-Implementation,RECURSION,0,0,1,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z10442,Z10441,brainfuck interpreter in python,RECURSION,1,0,1,1,33,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11910,Z11208,"is SMILES notation, python",RECURSION,0,0,1,0,50,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13018,Z13017,Convert HEX color (python),RECURSION,0,0,1,1,75,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13588,Z13587,"English cardinal, python",RECURSION,0,0,1,1,42,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13841,Z13835,"nth Fibonacci number, python recursive",RECURSION,0,0,1,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13953,Z13952,"nth Lucas number, python (recursive relation)",RECURSION,0,0,1,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14096,Z12427,is prime (Miller–Rabin test),RECURSION,1,1,1,1,35,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14173,Z14166,Chudnovsky's algorithm in Python,RECURSION,1,0,1,1,40,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14733,Z14732,"hyperoperation (Python, by definition)",RECURSION,0,0,1,1,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14740,Z14732,hyperoperation (Python),RECURSION,0,1,1,1,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14743,Z14742,"Ackermann function (two arguments), recursive python",RECURSION,0,0,1,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14863,Z14859,"Delannoy number, python (recursive relation)",RECURSION,0,0,1,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z14877,Z14876,"Schröder number, python (recursive relation)",RECURSION,0,0,1,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15000,Z14999,"is superperfect number, python",RECURSION,1,0,1,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15008,Z15007,"is (m,k)-perfect number, python",RECURSION,1,1,1,1,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15062,Z15061,"Riordan number, python (recursive relation)",RECURSION,0,0,1,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15074,Z15068,"nth number in Baum–Sweet sequence, python (recursive relation)",RECURSION,1,0,1,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15076,Z15075,"Padovan number, python (recursive relation)",RECURSION,0,0,1,1,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15081,Z15080,"Perrin number, python",RECURSION,0,0,1,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15149,Z15143,"alternating factorial, python (recursive relation)",RECURSION,0,0,1,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15158,Z15157,"exponential factorial, python",RECURSION,0,0,1,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15170,Z15169,"nth Leonardo number, python",RECURSION,0,0,1,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15237,Z15232,"McCarthy 91 function by definition, python",RECURSION,0,0,1,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15322,Z15318,"Entringer number, python",RECURSION,0,0,1,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15335,Z15334,"unsigned Stirling number of the first kind, python",RECURSION,0,0,1,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15340,Z15337," Stirling number of the second kind, python (recursive relation)",RECURSION,0,0,1,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15392,Z15391,"nth Fibonacci number of order k, python (recursive)",RECURSION,0,0,1,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15568,Z15567,"Malay cardinal, python",RECURSION,0,0,1,1,41,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15599,Z15598,"nth Pell number, python (recursive relation)",RECURSION,0,0,1,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15606,Z15605,"nth Pell–Lucas number, python",RECURSION,0,0,1,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z15973,Z13927,Igbo infinitive (from Z13941),RECURSION,0,0,1,1,31,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16010,Z16008,"Swedish cardinal, python",RECURSION,0,1,1,1,58,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16115,Z16114,"Chinese numeral to natural number, python",RECURSION,0,0,1,1,39,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16151,Z16150,"Bengali cardinal, python",RECURSION,1,0,1,1,77,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16154,Z16153,"Aliquot sequence size, python",RECURSION,1,0,1,1,36,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16165,Z16093,"French cardinal, python",RECURSION,0,1,1,1,79,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16173,Z16172,"Moroccan Arabic cardinal, python",RECURSION,0,1,1,1,87,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16206,Z16184,"Standard Arabic cardinal, python",RECURSION,0,1,1,1,91,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16407,Z16398,parser in python,RECURSION,0,1,1,1,36,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16410,Z16409,"Luxembourgish cardinal, Python",RECURSION,1,0,1,1,89,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16432,Z16431,"Spanish cardinal, python",RECURSION,0,0,1,1,58,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16444,Z16443,"Standard Moroccan Tamazight cardinal, python",RECURSION,0,1,1,1,73,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16512,Z16509,"truncate to, python",RECURSION,0,0,1,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16516,Z16515,"Holocene calendar conversion++, Python",RECURSION,0,0,1,1,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16799,Z16798,"is any false, python",RECURSION,0,0,1,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z16920,Z16919,"English natural number transcription, python",RECURSION,0,0,1,1,34,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17083,Z17081,"Vietnamese cardinal, python",RECURSION,0,0,1,1,32,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17100,Z13587,"Indian-English cardinals,python",RECURSION,0,0,1,1,46,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17387,Z17386,"Lucas sequence U, recursive python",RECURSION,0,0,1,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z17395,Z17394,"Lucas sequence V, recursive python",RECURSION,0,0,1,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18134,Z18131,Bangla to Gregorian in python (Bangladesh),RECURSION,1,0,1,1,30,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18206,Z18204,"Analogous colour, python",RECURSION,0,0,1,1,31,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18210,Z18208,"Square tetradic colours , python",RECURSION,0,0,1,1,41,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18214,Z18212,"Triadic colours, python",RECURSION,0,0,1,1,31,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18299,Z18296,"Subtractive colour, python",RECURSION,0,0,1,1,27,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18303,Z18300,"Additive colours, python",RECURSION,0,0,1,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18466,Z18462,Bangla to Gregorian in python (India),RECURSION,1,0,1,1,30,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18554,Z18546,"Indonesian cardinal, python",RECURSION,0,0,1,1,50,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18587,Z18582,"Same Bengali month days, python",RECURSION,0,0,1,0,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18700,Z18699,Number2Words in Kurdish Python,RECURSION,1,0,1,1,96,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18736,Z18733,Basque Cardinal Python,RECURSION,0,0,1,1,48,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18803,Z18790,"Kurdish Latin to Arabic, python",RECURSION,0,0,1,0,97,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18868,Z18867,"Malay natural number transcription, python",RECURSION,0,0,1,1,46,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18891,Z13934,"simple calculator, custom parser in python",RECURSION,0,0,1,1,75,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z18937,Z18932,Molar mass calculation (python),RECURSION,0,0,1,1,53,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19123,Z19121,Z19123,RECURSION,0,0,1,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19399,Z19380,"Simplify SMILES string, python",RECURSION,1,0,1,1,35,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19417,Z19416,"Distance between Earth and Mars, python",RECURSION,0,1,1,1,48,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19485,Z19484,Malayalam Cardinal Python,RECURSION,0,0,1,1,38,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19630,Z19629,"Standard Arabic ordinal, python",RECURSION,0,1,1,1,118,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z19924,Z19901,"sign of string representing q, python",RECURSION,0,0,1,1,35,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20286,Z20285,Z20286,RECURSION,0,0,1,1,92,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20574,Z20573,Z20574,RECURSION,0,1,1,1,58,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20611,Z20597,"Intro for year in English, Python",RECURSION,0,0,1,1,37,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20654,Z20653,Z20654,RECURSION,0,1,1,1,27,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20657,Z20656,"Intro for Day of Roman year in English, python",RECURSION,0,1,1,1,22,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20688,Z20687,"Python, with zfunction",RECURSION,1,1,1,1,23,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20729,Z20727,translation of Z20611 to German,RECURSION,0,0,1,1,35,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20745,Z20744,"Gregorian date difference in days, Python",RECURSION,1,1,1,1,41,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20751,Z20750,"Move N days, Python",RECURSION,1,0,1,1,29,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20768,Z20767,"(WIP) Intro for year in Dagbani, Python",RECURSION,0,0,1,1,42,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21122,Z21121,"Convert, python ",RECURSION,1,0,1,1,248,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21256,Z21245,"4–band resistor code, python",RECURSION,0,0,1,1,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21500,Z21499,"DOnotCONNECTnumeric expression evaluation, python",RECURSION,1,0,1,1,107,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21576,Z21572,Z21576,RECURSION,1,0,1,1,37,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21591,Z21590,"Intro for year in Turkish, Python",RECURSION,0,0,1,1,50,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z22984,Z20648,"Numbers of days in a month, python",RECURSION,0,0,1,1,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23020,Z23003,"Italian cardinal, Python",RECURSION,0,0,1,1,84,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23169,Z23003,"Italian cardinal, python debug",RECURSION,0,0,1,1,87,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23273,Z23269,"Jean Meeus's algorithm, Python",RECURSION,1,0,1,1,29,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23353,Z23352,"Lorentz factor, py",RECURSION,0,0,1,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23509,Z14537,1 to 4 digit numbers,RECURSION,0,0,1,1,22,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z23864,Z23855,"Luxembourgish ordinal, Python",RECURSION,1,0,1,1,97,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
